,paper id,doi,title,year,forum,forum id
1613,journals/tc/DaoudN11,10.1109/TC.2010.122,On Using Lossy Compression for Repeatable Experiments during Silicon Debug.,2011,IEEE Trans. Computers,journals/tc
1614,journals/tc/PandaBV11,10.1109/TC.2010.123,Compressing Cache State for Postsilicon Processor Debug.,2011,IEEE Trans. Computers,journals/tc
1615,journals/tc/XuLTZ11,10.1109/TC.2010.241,Efficient and Strategyproof Spectrum Allocations in Multichannel Wireless Networks.,2011,IEEE Trans. Computers,journals/tc
1616,journals/tc/JeonLC10,10.1109/TC.2009.181,Load Unbalancing Strategy for Multicore Embedded Processors.,2010,IEEE Trans. Computers,journals/tc
1617,journals/tc/MangassarianVB10,10.1109/TC.2010.74,"Robust QBF Encodings for Sequential Circuits with Applications to Verification, Debug, and Test.",2010,IEEE Trans. Computers,journals/tc
1618,journals/tc/XuWL10,10.1109/TC.2010.87,SALSA - Strategyproof Online Spectrum Admissions for Wireless Networks.,2010,IEEE Trans. Computers,journals/tc
1619,journals/tc/AsciaCPP08,10.1109/TC.2008.38,Implementation and Analysis of a New Selection Strategy for Adaptive Routing in Networks-on-Chip.,2008,IEEE Trans. Computers,journals/tc
1620,journals/tc/QinX08,10.1109/TC.2007.70738,An Availability-Aware Task Scheduling Strategy for Heterogeneous Systems.,2008,IEEE Trans. Computers,journals/tc
1621,journals/tc/Xie08,10.1109/TC.2008.27,SEA - A Striping-Based Energy-Aware Strategy for Data Placement in RAID-Structured Storage Systems.,2008,IEEE Trans. Computers,journals/tc
1622,journals/tc/XieQ08,10.1109/TC.2007.70809,An Energy-Delay Tunable Task Allocation Strategy for Collaborative Applications in Networked Embedded Systems.,2008,IEEE Trans. Computers,journals/tc
1623,journals/tc/ZhuJ08,10.1109/TC.2007.70788,RACE - A Robust Adaptive Caching Strategy for Buffer Cache.,2008,IEEE Trans. Computers,journals/tc
1624,journals/tc/YangGL07,10.1109/TC.2007.29,Fast Multicomputation with Asynchronous Strategy.,2007,IEEE Trans. Computers,journals/tc
1625,journals/tc/AndreiCCL06,10.1109/TC.2006.97,Automatic Debugging of Real-Time Systems Based on Incremental Satisfiability Counting.,2006,IEEE Trans. Computers,journals/tc
1626,journals/tc/CardarilliOPRS06,10.1109/TC.2006.76,"Fault Localization, Error Correction, and Graceful Degradation in Radix 2 Signed Digit-Based Adders.",2006,IEEE Trans. Computers,journals/tc
1627,journals/tc/HopkinsM06,10.1109/TC.2006.22,Debug Support Strategy for Systems-on-Chips with Multiple Processor Cores.,2006,IEEE Trans. Computers,journals/tc
1628,journals/tc/YenJ06,10.1109/TC.2006.174,An Optimum Algorithm for Compacting Error Traces for Efficient Design Error Debugging.,2006,IEEE Trans. Computers,journals/tc
1629,journals/tc/HeathBH05,10.1109/TC.2005.203,Synchro-Tokens - A Deterministic GALS Methodology for Chip-Level Debug and Test.,2005,IEEE Trans. Computers,journals/tc
1630,journals/tc/KangYYLK03,10.1109/TC.2003.1197130,Isomorphic Strategy for Processor Allocation in k-Ary n-Cube Systems.,2003,IEEE Trans. Computers,journals/tc
1631,journals/tc/Redinbo03,10.1109/TC.2003.1244941,Failure-Detecting Arithmetic Convolutional Codes and an Iterative Correcting Strategy.,2003,IEEE Trans. Computers,journals/tc
1632,journals/tc/YangW99,10.1109/12.754994,Wide-Sense Nonblocking Clos Networks Under Packing Strategy.,1999,IEEE Trans. Computers,journals/tc
1633,journals/tc/BlumW96,10.1109/12.494097,Reflections on the Pentium Bug.,1996,IEEE Trans. Computers,journals/tc
1634,journals/tc/ChiuW96,10.1109/12.485379,A Fault-Tolerant Routing Strategy in Hypercube Multicomputers.,1996,IEEE Trans. Computers,journals/tc
1635,journals/tc/PomeranzR95b,10.1109/12.391182,INCREDYBLE - A New Search Strategy for Design Automation Problems with Applications to Testing.,1995,IEEE Trans. Computers,journals/tc
1636,journals/tc/BergT93,10.1109/12.214697,Properties of the Miss Ratio for a 2-Level Storage Model with LRU or FIFO Replacement Strategy and Independent References.,1993,IEEE Trans. Computers,journals/tc
1637,journals/tc/ChuangT92,10.1109/12.135559,A Fast Recognition-Complete Processor Allocation Strategy for Hypercube Computers.,1992,IEEE Trans. Computers,journals/tc
1638,journals/tc/PomeranzR92,10.1109/12.142689,The Multiple Observation Time Test Strategy.,1992,IEEE Trans. Computers,journals/tc
1639,journals/tc/KavianpourK91,10.1109/12.73595,Diagnosabilities of Hypercubes Under the Pessimistic One-Step Diagnosis Strategy.,1991,IEEE Trans. Computers,journals/tc
1640,journals/tc/LinderH91,10.1109/12.67315,An Adaptive and Fault Tolerant Wormhole Routing Strategy for k-Ary n-Cubes.,1991,IEEE Trans. Computers,journals/tc
1641,journals/tc/Shin90,10.1109/12.55689,Minimal Order Loop-Free Routing Strategy.,1990,IEEE Trans. Computers,journals/tc
1642,journals/tc/BaumgartnerW89,10.1109/12.30865,GAMMON - A Load Balancing Strategy for Local Computer Systems with Multiaccess Networks.,1989,IEEE Trans. Computers,journals/tc
1643,journals/tc/MeyerP89,10.1109/12.21122,Dynamic Testing Strategy for Distributed Systems.,1989,IEEE Trans. Computers,journals/tc
1644,journals/tc/YuKL88,10.1109/12.2171,Optimal Design and Sequential Analysis of VLSI Testing Strategy.,1988,IEEE Trans. Computers,journals/tc
1645,journals/tc/BergerB87,10.1109/TC.1987.1676942,A Partitioning Strategy for Nonuniform Problems on Multiprocessors.,1987,IEEE Trans. Computers,journals/tc
1646,journals/tc/LeblancM87,10.1109/TC.1987.1676929,Debugging Parallel Programs with Instant Replay.,1987,IEEE Trans. Computers,journals/tc
1647,journals/tc/LeeA87,10.1109/TC.1987.1676925,A Mapping Strategy for Parallel Processing.,1987,IEEE Trans. Computers,journals/tc
1648,journals/tc/McCulloch85,10.1109/TC.1985.5009393,Why Merge? - An Examination of Disk Sorting Strategy.,1985,IEEE Trans. Computers,journals/tc
1649,journals/tc/SomenziGMP85,10.1109/TC.1985.1676519,Testing Strategy and Technique for Macro-Based Circuits.,1985,IEEE Trans. Computers,journals/tc
1650,journals/tc/Valiant83,10.1109/TC.1983.1676335,Optimality of a Two-Phase Strategy for Routing in Interconnection Networks.,1983,IEEE Trans. Computers,journals/tc
1651,journals/tc/SixW82,10.1109/TC.1982.1675973,Counting and Reporting Intersections of d-Ranges.,1982,IEEE Trans. Computers,journals/tc
1652,journals/tc/Brown81,10.1109/TC.1981.6312179,Comments on &quot;Algorithms for Reporting and Counting Geometric Intersections&quot;.,1981,IEEE Trans. Computers,journals/tc
1653,journals/tc/FinkelS81,10.1109/TC.1981.1675735,The Lens Interconnection Strategy.,1981,IEEE Trans. Computers,journals/tc
1654,journals/tc/MyersH81,10.1109/TC.1981.1675831,The Use of Software Simulators in the Testing and Debugging of Microprogram Logic.,1981,IEEE Trans. Computers,journals/tc
1655,journals/tc/BentleyW80,10.1109/TC.1980.1675628,An Optimal Worst Case Algorithm for Reporting Intersections of Rectangles.,1980,IEEE Trans. Computers,journals/tc
1656,journals/tc/BentleyO79,10.1109/TC.1979.1675432,Algorithms for Reporting and Counting Geometric Intersections.,1979,IEEE Trans. Computers,journals/tc
1657,journals/tc/Freeman74,10.1109/T-C.1974.223902,B74-13 Operating Systems - Infotech State of the Art Report # 14.,1974,IEEE Trans. Computers,journals/tc
1658,journals/tc/Kraft74,10.1109/T-C.1974.224007,B74-35 Minicomputers - International Computer State of the Art Report.,1974,IEEE Trans. Computers,journals/tc
1659,journals/tc/Lomet74,10.1109/T-C.1974.223911,B74-22 Software Engineering - International Computer State of the Art Report.,1974,IEEE Trans. Computers,journals/tc
1660,journals/tc/Muir74,10.1109/T-C.1974.224045,B74-37 Data Base Management - International Computer State of the Art Report 15.,1974,IEEE Trans. Computers,journals/tc
1661,journals/tc/Hobbs73,10.1109/T-C.1973.223738,B73-6 Computing Terminals - International Computer State of the Art Report.,1973,IEEE Trans. Computers,journals/tc
1662,journals/tc/Plauger73,10.1109/T-C.1973.223692,B73-4 High Level Languages - International Computer State of the Art Report.,1973,IEEE Trans. Computers,journals/tc
1663,journals/tc/Knowlton68,10.1109/TC.1968.5008877,A Combination Hardware-Software Debugging System.,1968,IEEE Trans. Computers,journals/tc
1664,journals/tpc/Zemliansky21,10.1109/TPC.2021.3057255,Faculty Development Training in Online Instruction at a Norwegian University - An Experience Report.,2021,IEEE Trans. Prof. Commun.,journals/tpc
1665,journals/tpc/ZhangFWX21,10.1109/TPC.2021.3058032,The Construction of Interpersonal Meanings in the iPhone 1 Product Launch Presentation - Integrating Verbal and Visual Semiotics.,2021,IEEE Trans. Prof. Commun.,journals/tpc
1666,journals/tpc/KimO20,10.1109/TPC.2019.2961009,Using a Transfer-Focused Writing Pedagogy to Improve Undergraduates&apos; Lab Report Writing in Gateway Engineering Laboratory Courses.,2020,IEEE Trans. Prof. Commun.,journals/tpc
1667,journals/tpc/Yu20,10.1109/TPC.2020.3012728,"Corporate Environmentalism - A Critical Metaphor Analysis of Chinese, American, and Italian Corporate Social Responsibility Reports.",2020,IEEE Trans. Prof. Commun.,journals/tpc
1668,journals/tpc/Lin19,10.1109/TPC.2019.2913917,Legitimating Negative Aspects in Corporate Social Responsibility Reporting - Evidence From China.,2019,IEEE Trans. Prof. Commun.,journals/tpc
1669,journals/tpc/Eito-BrunS18,10.1109/TPC.2017.2788678,Automation of Quality Reports in the Aerospace Industry.,2018,IEEE Trans. Prof. Commun.,journals/tpc
1670,journals/tpc/SunJYZ18,10.1109/TPC.2018.2826759,Metaphor Use in Chinese and American CSR Reports.,2018,IEEE Trans. Prof. Commun.,journals/tpc
1671,journals/tpc/YuB17,10.1109/TPC.2017.2702040,"The Generic Structure of CSR Reports in Italian, Chinese, and English - A Corpus-Based Analysis.",2017,IEEE Trans. Prof. Commun.,journals/tpc
1672,journals/tpc/ZemlianskyB17,10.1109/TPC.2017.2702041,A Writing-Across-the-Curriculum Faculty Development Program - An Experience Report.,2017,IEEE Trans. Prof. Commun.,journals/tpc
1673,journals/tpc/BatovaA16,10.1109/TPC.2016.2540727,Introduction to the Special Issue - Content Strategy - A Unifying Vision.,2016,IEEE Trans. Prof. Commun.,journals/tpc
1674,journals/tpc/Clark16,10.1109/TPC.2016.2537080,Content Strategy - An Integrative Literature Review.,2016,IEEE Trans. Prof. Commun.,journals/tpc
1675,journals/tpc/GettoL16,10.1109/TPC.2016.2527259,iFixit Myself - User-Generated Content Strategy in &quot;The Free Repair Guide for Everything&quot;.,2016,IEEE Trans. Prof. Commun.,journals/tpc
1676,journals/tpc/GonzalesPHM16,10.1109/TPC.2016.2537098,Revising a Content-Management Course for a Content Strategy World.,2016,IEEE Trans. Prof. Commun.,journals/tpc
1677,journals/tpc/MeursPKG15,10.1109/TPC.2015.2423351,Reasons for Using English or the Local Language in the Genre of Job Advertisements - Insights From Interviews With Dutch Job Ad Designers.,2015,IEEE Trans. Prof. Commun.,journals/tpc
1678,journals/tpc/KarremanJH14,10.1109/TPC.2014.2311872,The Effects of Different Parts of the Annual Report on Potential Investors&apos; Attitudes Towards the Company and on the Corporate Reputation.,2014,IEEE Trans. Prof. Commun.,journals/tpc
1679,journals/tpc/WincklerBB13,10.1109/TPC.2013.2257212,Identifying User Experience Dimensions for Mobile Incident Reporting in Urban Contexts.,2013,IEEE Trans. Prof. Commun.,journals/tpc
1680,journals/tpc/Bhatia12,10.1109/TPC.2012.2205732,The Corporate Social Responsibility Report - The Hybridization of a &quot;Confused&quot; Genre (2007-2011).,2012,IEEE Trans. Prof. Commun.,journals/tpc
1681,journals/tpc/EllingLJ12,10.1109/TPC.2012.2206190,Combining Concurrent Think-Aloud Protocols and Eye-Tracking Observations - An Analysis of Verbalizations and Silences.,2012,IEEE Trans. Prof. Commun.,journals/tpc
1682,journals/tpc/GrootKGN11,10.1109/TPC.2010.2099791,There&apos;s No Place Like Home - UK-Based Financial Analysts&apos; Response to Dutch-English and British-English Annual Report Texts.,2011,IEEE Trans. Prof. Commun.,journals/tpc
1683,journals/tpc/Lee11,10.1109/TPC.2011.2121810,Using the Dialogic Communication Model to Teach Students to Write a Report Introduction Tutorial.,2011,IEEE Trans. Prof. Commun.,journals/tpc
1684,journals/tpc/Brewer10,10.1109/TPC.2010.2077430,Miscommunication in International Virtual Workplaces - A Report on a Multicase Study.,2010,IEEE Trans. Prof. Commun.,journals/tpc
1685,journals/tse/BarbonLS21,10.1109/TSE.2019.2915303,Debugging of Behavioural Models using Counterexample Analysis.,2021,IEEE Trans. Software Eng.,journals/tse
1686,journals/tse/HuoTLLS21,10.1109/TSE.2019.2920771,Deep Transfer Bug Localization.,2021,IEEE Trans. Software Eng.,journals/tse
1687,journals/tse/JiangZZWYK21,10.1109/TSE.2019.2921965,An Integration Test Order Strategy to Consider Control Coupling.,2021,IEEE Trans. Software Eng.,journals/tse
1688,journals/tse/LiuKBYT21,10.1109/TSE.2018.2884955,Mining Fix Patterns for FindBugs Violations.,2021,IEEE Trans. Software Eng.,journals/tse
1689,journals/tse/QuZCJHCZL21,10.1109/TSE.2019.2892959,Using K-core Decomposition on Class Dependency Networks to Improve Bug Prediction Model&apos;s Practical Performance.,2021,IEEE Trans. Software Eng.,journals/tse
1690,journals/tse/ZhangLLCZZK21,10.1109/TSE.2019.2911283,An Empirical Study of Boosting Spectrum-Based Fault Localization via PageRank.,2021,IEEE Trans. Software Eng.,journals/tse
1691,journals/tse/ZhouPXSJLD21,10.1109/TSE.2018.2887384,"Fault Analysis and Debugging of Microservice Systems - Industrial Survey, Benchmark System, and Empirical Study.",2021,IEEE Trans. Software Eng.,journals/tse
1692,journals/tse/ZouLXEZ21,10.1109/TSE.2019.2892102,An Empirical Study of Fault Localization Families and Their Combinations.,2021,IEEE Trans. Software Eng.,journals/tse
1693,journals/tse/BianLZYSC20,10.1109/TSE.2019.2958750,Corrections to &quot;Detecting Bugs by Discovering Expectations and Their Violations&quot;.,2020,IEEE Trans. Software Eng.,journals/tse
1694,journals/tse/DoKH0B20,10.1109/TSE.2018.2868349,Debugging Static Analysis.,2020,IEEE Trans. Software Eng.,journals/tse
1695,journals/tse/FanXLH20,10.1109/TSE.2018.2864217,Chaff from the Wheat - Characterizing and Determining Valid Bug Reports.,2020,IEEE Trans. Software Eng.,journals/tse
1696,journals/tse/GhandehariLKKXK20,10.1109/TSE.2018.2865935,A Combinatorial Testing-Based Approach to Fault Localization.,2020,IEEE Trans. Software Eng.,journals/tse
1697,journals/tse/MartinsG20,10.1109/TSE.2018.2854716,Requirements Engineering for Safety-Critical Systems - An Interview Study with Industry Practitioners.,2020,IEEE Trans. Software Eng.,journals/tse
1698,journals/tse/NatellaWCS20,10.1109/TSE.2018.2850755,Analyzing the Effects of Bugs on Software Interfaces.,2020,IEEE Trans. Software Eng.,journals/tse
1699,journals/tse/SayaghKAP20,10.1109/TSE.2018.2867847,"Software Configuration Engineering in Practice Interviews, Survey, and Systematic Literature Review.",2020,IEEE Trans. Software Eng.,journals/tse
1700,journals/tse/SoltaniPD20,10.1109/TSE.2018.2877664,Search-Based Crash Reproduction and Its Impact on Debugging.,2020,IEEE Trans. Software Eng.,journals/tse
1701,journals/tse/ZouLCXFX20,10.1109/TSE.2018.2870414,How Practitioners Perceive Automated Bug Report Management Techniques.,2020,IEEE Trans. Software Eng.,journals/tse
1702,journals/tse/Bian0ZYS019,10.1109/TSE.2018.2816639,Detecting Bugs by Discovering Expectations and Their Violations.,2019,IEEE Trans. Software Eng.,journals/tse
1703,journals/tse/GaoW19,10.1109/TSE.2017.2776912,MSeer - An Advanced Technique for Locating Multiple Bugs in Parallel.,2019,IEEE Trans. Software Eng.,journals/tse
1704,journals/tse/HoangOL019,10.1109/TSE.2018.2810892,Network-Clustered Multi-Modal Bug Localization.,2019,IEEE Trans. Software Eng.,journals/tse
1705,journals/tse/PalombaZFLO19,10.1109/TSE.2017.2770122,Toward a Smell-Aware Bug Prediction Model.,2019,IEEE Trans. Software Eng.,journals/tse
1706,journals/tse/PetersTYN19,10.1109/TSE.2017.2787653,Text Filtering and Ranking for Security Bug Report Prediction.,2019,IEEE Trans. Software Eng.,journals/tse
1707,journals/tse/HabayebMMB18,10.1109/TSE.2017.2757480,On the Use of Hidden Markov Model to Predict the Time to Fix Bugs.,2018,IEEE Trans. Software Eng.,journals/tse
1708,journals/tse/NucciPRBOL18,10.1109/TSE.2017.2659747,A Developer Centered Bug Prediction Model.,2018,IEEE Trans. Software Eng.,journals/tse
1709,journals/tse/RakhaBH18,10.1109/TSE.2017.2755005,Revisiting the Performance Evaluation of Automated Approaches for the Retrieval of Duplicate Issue Reports.,2018,IEEE Trans. Software Eng.,journals/tse
1710,journals/tse/WangWYWLY00LCLG18,10.1109/TSE.2017.2752158,Using Local Clocks to Reproduce Concurrency Bugs.,2018,IEEE Trans. Software Eng.,journals/tse
1711,journals/tse/CostaMSKCH17,10.1109/TSE.2016.2616306,A Framework for Evaluating the Results of the SZZ Approach for Identifying Bug-Introducing Changes.,2017,IEEE Trans. Software Eng.,journals/tse
1712,journals/tse/GouesBFW17,10.1109/TSE.2017.2755651,Clarifications on the Construction and Use of the ManyBugs Benchmark.,2017,IEEE Trans. Software Eng.,journals/tse
1713,journals/tse/LiLHF17,10.1109/TSE.2016.2632122,Locating Software Faults Based on Minimum Debugging Frontier Set.,2017,IEEE Trans. Software Eng.,journals/tse
1714,journals/tse/OcarizaBP017,10.1109/TSE.2016.2586066,A Study of Causes and Consequences of Client-Side JavaScript Bugs.,2017,IEEE Trans. Software Eng.,journals/tse
1715,journals/tse/XiaLDANW17,10.1109/TSE.2016.2576454,Improving Automated Bug Triaging with Specialized Topic Model.,2017,IEEE Trans. Software Eng.,journals/tse
1716,journals/tse/XuanMDCMDBM17,10.1109/TSE.2016.2560811,Nopol - Automatic Repair of Conditional Statement Bugs in Java Programs.,2017,IEEE Trans. Software Eng.,journals/tse
1717,journals/tse/YusopGV17,10.1109/TSE.2016.2638427,Reporting Usability Defects - A Systematic Literature Review.,2017,IEEE Trans. Software Eng.,journals/tse
1718,journals/tse/WongGLAW16,10.1109/TSE.2016.2521368,A Survey on Software Fault Localization.,2016,IEEE Trans. Software Eng.,journals/tse
1719,journals/tse/YeBL16,10.1109/TSE.2015.2479232,"Mapping Bug Reports to Relevant Files - A Ranking Model, a Fine-Grained Benchmark, and Feature Evaluation.",2016,IEEE Trans. Software Eng.,journals/tse
1720,journals/tse/ZhangWLQRZ16,10.1109/TSE.2016.2531666,A Lightweight System for Detecting and Tolerating Concurrency Bugs.,2016,IEEE Trans. Software Eng.,journals/tse
