,paper id,doi,title,year,forum,forum id,mendeley keywords,publication ids,mendeley id
1286,journals/access/HouZLCH21,10.1109/ACCESS.2021.3056175,Automatic Report Generation for Chest X-Ray Images via Adversarial Reinforcement Learning.,2021,IEEE Access,journals/access,"('Medical report generation', 'adversarial training', 'encoder-decoder', 'reinforcement learning')","(('sgr', '85100746959'), ('doi', '10.1109/ACCESS.2021.3056175'), ('issn', '21693536'), ('pui', '634155568'), ('scopus', '2-s2.0-85100746959'))",d1f6e8e1-9c33-3302-8749-8d223cf5a181
1287,journals/access/HuangMH21,10.1109/ACCESS.2021.3082186,Novel Deep Reinforcement Algorithm With Adaptive Sampling Strategy for Continuous Portfolio Optimization.,2021,IEEE Access,journals/access,"('Portfolio management', 'adversarial learning', 'reinforcement learning')","(('issn', '21693536'), ('sgr', '85107355465'), ('doi', '10.1109/ACCESS.2021.3082186'), ('pui', '635176973'), ('scopus', '2-s2.0-85107355465'))",96d955a9-7504-394c-b3d6-06a28d15c263
1288,journals/access/HuangTJPZ21,10.1109/ACCESS.2021.3062829,An Electronic Line-Shafting Control Strategy Based on Sliding Mode Observer for Distributed Driving Electric Vehicles.,2021,IEEE Access,journals/access,"('Distributed driving electric vehicle', 'Electronic line-shafting', 'Multi-motor system', 'Nonsingular terminal sliding mode control', 'Sliding mode observer')","(('pui', '634453534'), ('scopus', '2-s2.0-85102278097'), ('issn', '21693536'), ('doi', '10.1109/ACCESS.2021.3062829'), ('sgr', '85102278097'))",95ebd55b-fce5-3ebb-bd3e-a6677955d544
1289,journals/access/HwangYKM21,10.1109/ACCESS.2020.3048048,Retail Electricity Pricing Strategy via an Artificial Neural Network-Based Demand Response Model of an Energy Storage System.,2021,IEEE Access,journals/access,"('ANN-based DR model', 'Artificial neural network', 'demand response', 'energy storage system', 'peak reduction', 'retail pricing strategy')","(('sgr', '85099096809'), ('doi', '10.1109/ACCESS.2020.3048048'), ('issn', '21693536'), ('pui', '633873390'), ('scopus', '2-s2.0-85099096809'))",3c9d69af-f28c-3237-ad25-7af9b9dd15f4
1290,journals/access/IqbalBFAAJ21,10.1109/ACCESS.2021.3102040,Toward Tweet-Mining Framework for Extracting Terrorist Attack-Related Information and Reporting.,2021,IEEE Access,journals/access,"('Terrorist attacks', 'bidirectional long short-term memory', 'information extraction', 'news', 'recurrent neural network', 'word embedding', ""word mover's distance"")","(('sgr', '85112625655'), ('doi', '10.1109/ACCESS.2021.3102040'), ('issn', '21693536'), ('pui', '635681646'), ('scopus', '2-s2.0-85112625655'))",f31d3ee3-f6d7-3129-a618-19ae65c37829
1291,journals/access/IvicS21,10.1109/ACCESS.2021.3116982,An Extended Control Strategy for Weakly Meshed Distribution Networks With Soft Open Points and Distributed Generation.,2021,IEEE Access,journals/access,,,
1292,journals/access/JeonPKL21,10.1109/ACCESS.2021.3090763,Study on Battery Charging Strategy of Electric Vehicles Considering Battery Capacity.,2021,IEEE Access,journals/access,"('Batteries', 'Battery charger', 'Chemicals', 'Discharges (electric)', 'Estimation', 'Integrated circuit modeling', 'Resistance', 'State of charge', 'coulombic efficiency', 'electric vehicle', 'energy storage', 'estimation', 'fast charging', 'state-of-charge', 'usable energy loss')","(('issn', '21693536'), ('sgr', '85112459446'), ('doi', '10.1109/ACCESS.2021.3090763'), ('pui', '635727311'), ('scopus', '2-s2.0-85112459446'))",26325457-d8d0-345a-8fa1-73cc1c46ee0a
1293,journals/access/JianYYLJCL21,10.1109/ACCESS.2021.3053356,On-Line Precision Calibration of Mobile Manipulators Based on the Multi-Level Measurement Strategy.,2021,IEEE Access,journals/access,"('On-line robot calibration', 'base station', 'multi-level measurement strategy')","(('pui', '634058198'), ('scopus', '2-s2.0-85100243380'), ('issn', '21693536'), ('doi', '10.1109/ACCESS.2021.3053356'), ('sgr', '85100243380'))",3a448d72-d369-3f9f-ba87-75c0bb60b653
1294,journals/access/JiangLHZ21,10.1109/ACCESS.2020.3045586,A Priority-Based Conflict Resolution Strategy for Airport Surface Traffic Considering Suboptimal Alternative Paths.,2021,IEEE Access,journals/access,"('Aircraft priority', 'dynamic taxiing', 'rolling horizon', 'taxiing conflict resolution strategy')","(('sgr', '85098788362'), ('doi', '10.1109/ACCESS.2020.3045586'), ('issn', '21693536'), ('pui', '633842038'), ('scopus', '2-s2.0-85098788362'))",dc944f13-234b-36f4-9bdd-1054fcb5c2c9
1295,journals/access/JouiniGTI21,10.1109/ACCESS.2021.3091772,Upscaling Strategy to Simulate Permeability in a Carbonate Sample Using Machine Learning and 3D Printing.,2021,IEEE Access,journals/access,"('3D printing', 'Cleaning', 'Machine Learning', 'Micro-Computed Tomography', 'Permeability', 'Plugs', 'Rocks', 'Three-dimensional displays', 'Three-dimensional printing', 'Upscaling', 'X-ray imaging')","(('sgr', '85112458817'), ('doi', '10.1109/ACCESS.2021.3091772'), ('issn', '21693536'), ('pui', '635727534'), ('scopus', '2-s2.0-85112458817'))",21d76a71-1a0d-3104-9988-513a85cc2f6a
1296,journals/access/JoungF21,10.1109/ACCESS.2021.3099906,Over-the-Air Computation Strategy Using Space-Time Line Code for Data Collection by Multiple Unmanned Aerial Vehicles.,2021,IEEE Access,journals/access,"('Sensors', 'data collection', 'over-the-air computation (OAC)', 'space-time line code (STLC)', 'unmanned aerial vehicle (UAV)')","(('pui', '635624355'), ('scopus', '2-s2.0-85111916270'), ('issn', '21693536'), ('doi', '10.1109/ACCESS.2021.3099906'), ('sgr', '85111916270'))",c7a47edf-6895-3c84-880f-c86af8f2753c
1297,journals/access/KeLZYC21,10.1109/ACCESS.2021.3071118,Diagnostic Biomarker Exploration of Autistic Patients With Different Ages and Different Verbal Intelligence Quotients Based on Random Forest Model.,2021,IEEE Access,journals/access,"('Autism spectrum disorders', 'classification', 'diagnostic biomarker', 'random forest')","(('sgr', '85103903394'), ('doi', '10.1109/ACCESS.2021.3071118'), ('issn', '21693536'), ('pui', '634742794'), ('scopus', '2-s2.0-85103903394'))",fe1f8ac6-8794-3e41-82c7-21d2339827bc
1298,journals/access/KhanK21,10.1109/ACCESS.2021.3051144,Improving the Transient Response of Hybrid Energy Storage System for Voltage Stability in DC Microgrids Using an Autonomous Control Strategy.,2021,IEEE Access,journals/access,"('Hybrid energy storage systems', 'microgrid', 'photovoltaic systems', 'voltage regulation')","(('issn', '21693536'), ('sgr', '85099536186'), ('doi', '10.1109/ACCESS.2021.3051144'), ('pui', '633952109'), ('scopus', '2-s2.0-85099536186'))",da67d8dc-e1ab-3122-8a5d-d5fdef9287f0
1299,journals/access/KhurshidMOSAM21,10.1109/ACCESS.2021.3093336,An Improved Evolution Strategy Hybridization With Simulated Annealing for Permutation Flow Shop Scheduling Problems.,2021,IEEE Access,journals/access,"('Permutation flow shop scheduling problems', 'Taillard problems', 'improved evolution strategy', 'makespan', 'simulated annealing')","(('sgr', '85112054485'), ('doi', '10.1109/ACCESS.2021.3093336'), ('issn', '21693536'), ('pui', '635650873'), ('scopus', '2-s2.0-85112054485'))",8005dd8b-d88d-3336-a5c8-f65b6d367350
1300,journals/access/KimEK21,10.1109/ACCESS.2021.3098807,Parameterized Energy-Optimal Regenerative Braking Strategy for Connected and Autonomous Electrified Vehicles - A Real-Time Dynamic Programming Approach.,2021,IEEE Access,journals/access,(),"(('issn', '21693536'), ('sgr', '85111025029'), ('arxiv', '2102.07326'), ('doi', '10.1109/ACCESS.2021.3098807'), ('pui', '635557009'), ('scopus', '2-s2.0-85111025029'))",b22aa564-98ed-3361-8285-45f514c46d2f
1301,journals/access/KimKK21,10.1109/ACCESS.2021.3076679,Data-Driven Bidding Strategy for DER Aggregator Based on Gated Recurrent Unit-Enhanced Learning Particle Swarm Optimization.,2021,IEEE Access,journals/access,"('Bidding strategy', 'DER aggregator', 'gated recurrent unit-enhanced learning particle swarm optimization', 'information gap decision theory', 'uncertainty')","(('pui', '634907632'), ('scopus', '2-s2.0-85105053956'), ('issn', '21693536'), ('doi', '10.1109/ACCESS.2021.3076679'), ('sgr', '85105053956'))",dbc33a07-4a4d-30ba-8c3e-8d4b97ff3803
1302,journals/access/KoK21,10.1109/ACCESS.2021.3079640,Operation Strategy for Maximizing Revenue of an Energy Storage System With a Photovoltaic Power Plant Considering the Incentive for Forecast Accuracy in South Korea.,2021,IEEE Access,journals/access,"('Energy storage system', 'forecast accuracy', 'incentive', 'photovoltaic power plant', 'renewable energy certificate')","(('issn', '21693536'), ('sgr', '85105889084'), ('doi', '10.1109/ACCESS.2021.3079640'), ('pui', '635034457'), ('scopus', '2-s2.0-85105889084'))",c0acbb2d-eba8-3f75-b5f3-467aa9ae70d1
1303,journals/access/KomurcugilBM21,10.1109/ACCESS.2021.3071415,Passivity-Based Control Strategy With Improved Robustness for Single-Phase Three-Level T-Type Rectifiers.,2021,IEEE Access,journals/access,"('Passivity-based control', 'constant power load', 'damping injection', 'three-level T-type rectifier')","(('sgr', '85103875390'), ('doi', '10.1109/ACCESS.2021.3071415'), ('issn', '21693536'), ('pui', '634743392'), ('scopus', '2-s2.0-85103875390'))",583cf003-e328-3848-8735-d5765eaa0979
1304,journals/access/KongWQC21,10.1109/ACCESS.2020.3036250,Sparse Representation Classification With Structured Dictionary Design Strategy for Rotating Machinery Fault Diagnosis.,2021,IEEE Access,journals/access,"('Fault diagnosis', 'periodic self-similarity', 'rotating machinery', 'sparse representation classification', 'structured dictionary design')","(('pui', '633841500'), ('scopus', '2-s2.0-85098765135'), ('issn', '21693536'), ('doi', '10.1109/ACCESS.2020.3036250'), ('sgr', '85098765135'))",fb14fa5d-f367-39ac-ace6-58c9fcd50c67
1305,journals/access/LahdhiriAAT21,10.1109/ACCESS.2021.3083544,An Improved Fault Diagnosis Strategy for Process Monitoring Using Reconstruction Based Contributions.,2021,IEEE Access,journals/access,"('KPCA', 'Quality', 'RBC', 'RRKPCA', 'Tennessee Eastman process (TEP)', 'fault detection', 'fault isolation', 'nonlinear process monitoring')","(('issn', '21693536'), ('sgr', '85107205512'), ('doi', '10.1109/ACCESS.2021.3083544'), ('pui', '635192523'), ('scopus', '2-s2.0-85107205512'))",0854b768-51c4-33af-a108-943ccb40db8b
1306,journals/access/LeanderCHL21,10.1109/ACCESS.2021.3104649,Toward an Ideal Access Control Strategy for Industry 4.0 Manufacturing Systems.,2021,IEEE Access,journals/access,"('Access control', 'Industry 4.0', 'cybersecurity', 'modular automation')","(('issn', '21693536'), ('sgr', '85113335982'), ('doi', '10.1109/ACCESS.2021.3104649'), ('pui', '635772475'), ('scopus', '2-s2.0-85113335982'))",c9933c86-f5fc-3c8b-9d9a-d55013276438
1307,journals/access/LeeC21,10.1109/ACCESS.2020.3047497,Reinforcement Learning Based on Equivalent Consumption Minimization Strategy for Optimal Control of Hybrid Electric Vehicles.,2021,IEEE Access,journals/access,"('Equivalent consumption minimization strategy (ECMS)', 'hybrid Electric vehicle', 'model-based reinforcement learning', 'optimal control', 'power management', 'reinforcement learning')","(('sgr', '85098792334'), ('doi', '10.1109/ACCESS.2020.3047497'), ('issn', '21693536'), ('pui', '633841783'), ('scopus', '2-s2.0-85098792334'))",fd6ad065-f9aa-30c3-bb8a-c37f47d26862
1308,journals/access/LeeC21a,10.1109/ACCESS.2021.3072903,Energy Management Strategy of Fuel Cell Electric Vehicles Using Model-Based Reinforcement Learning With Data-Driven Model Update.,2021,IEEE Access,journals/access,"('Fuel cell electric vehicles', 'model-based reinforcement learning', 'optimal control', 'power management', 'reinforcement learning')","(('sgr', '85104236692'), ('doi', '10.1109/ACCESS.2021.3072903'), ('issn', '21693536'), ('pui', '634796248'), ('scopus', '2-s2.0-85104236692'))",772df8a1-efa8-3f3a-ac2a-45a0549e7019
1309,journals/access/LeeJPKLK21,10.1109/ACCESS.2021.3079903,A Real-Time Intelligent Energy Management Strategy for Hybrid Electric Vehicles Using Reinforcement Learning.,2021,IEEE Access,journals/access,"('Energy management strategy', 'adaptive ECMS', 'deep Q-learning', 'hybrid electric vehicles', 'machine learning', 'optimal control', 'reinforcement learning')","(('sgr', '85105881140'), ('doi', '10.1109/ACCESS.2021.3079903'), ('issn', '21693536'), ('pui', '635037910'), ('scopus', '2-s2.0-85105881140'))",b9a59cab-c3f9-35f5-b67b-ff150dde1c74
1310,journals/access/LeeOK21,10.1109/ACCESS.2021.3071517,On-Chip Error Detection Reusing Built-In Self-Repair for Silicon Debug.,2021,IEEE Access,journals/access,"('Post-silicon debug', 'area overhead', 'built-in self-repair (BISR)', 'debug time', 'dynamic random-access memory (DRAM) usage', 'error detection', 'multiple-input signature register (MISR)', 'three-dimensional integrated circuit (3D-IC)')","(('issn', '21693536'), ('sgr', '85103911458'), ('doi', '10.1109/ACCESS.2021.3071517'), ('pui', '634743167'), ('scopus', '2-s2.0-85103911458'))",2000c88f-3cb6-3342-8531-daf97e8c48c3
1311,journals/access/LeeW21,10.1109/ACCESS.2021.3072550,Optimal Operation Strategy of Virtual Power Plant Considering Real-Time Dispatch Uncertainty of Distributed Energy Resource Aggregation.,2021,IEEE Access,journals/access,"('Virtual power plant', 'distributed energy resource aggregation', 'electricity market', 'real-time dispatch', 'uncertainty')","(('sgr', '85104242432'), ('doi', '10.1109/ACCESS.2021.3072550'), ('issn', '21693536'), ('pui', '634796263'), ('scopus', '2-s2.0-85104242432'))",14fad792-020f-391f-b036-b5a697880cfd
1312,journals/access/LiQZYZMF21,10.1109/ACCESS.2020.3045052,An Overmodulation Strategy for Matrix Converter Under Unbalanced Input Voltages.,2021,IEEE Access,journals/access,"('Double Fourier integral', 'matrix converter', 'overmodulation strategy', 'unbalanced input voltages')","(('issn', '21693536'), ('sgr', '85098764945'), ('doi', '10.1109/ACCESS.2020.3045052'), ('pui', '633841645'), ('scopus', '2-s2.0-85098764945'))",ea3baacb-679d-3369-9de9-88272e4817a8
1313,journals/access/LiWJLWH21,10.1109/ACCESS.2021.3114435,An Improved Genetic Transmission and Dynamic-Opposite Learning Strategy for Multitasking Optimization.,2021,IEEE Access,journals/access,"('Evolutionary algorithm', 'evolutionary multitasking optimization', 'genetic transform', 'multi-task evolution')","(('issn', '21693536'), ('sgr', '85115687190'), ('doi', '10.1109/ACCESS.2021.3114435'), ('pui', '636068746'), ('scopus', '2-s2.0-85115687190'))",86662911-e434-34d6-b443-4c657914bfdf
1314,journals/access/LiWLNLSHHX21,10.1109/ACCESS.2021.3057445,Wind-Thermal-CSP Bundling Model With an Adjustable Heat Storage Strategy for CSP Stations.,2021,IEEE Access,journals/access,"('Bundling model', 'CSP station', 'heat storage strategy', 'optimal ratio of installation')","(('sgr', '85100860429'), ('doi', '10.1109/ACCESS.2021.3057445'), ('issn', '21693536'), ('pui', '634215584'), ('scopus', '2-s2.0-85100860429'))",dfae3095-3f55-3457-b74a-d48b3ced081d
1315,journals/access/LiangCGH21,10.1109/ACCESS.2021.3098823,Improved Adaptive Non-Dominated Sorting Genetic Algorithm With Elite Strategy for Solving Multi-Objective Flexible Job-Shop Scheduling Problem.,2021,IEEE Access,journals/access,"('Non-dominated sorting', 'adaptive', 'genetic algorithm', 'job-shop scheduling')","(('sgr', '85111074955'), ('doi', '10.1109/ACCESS.2021.3098823'), ('issn', '21693536'), ('pui', '635557704'), ('scopus', '2-s2.0-85111074955'))",19de9924-3833-37a8-9fb9-d60f9543d1b5
1316,journals/access/LinCI21,10.1109/ACCESS.2021.3086878,A Framework for Improving Fault Localization Effectiveness Based on Fuzzy Expert System.,2021,IEEE Access,journals/access,"('Software debugging', 'fault localization', 'fuzzy expert system')","(('issn', '21693536'), ('sgr', '85111062069'), ('doi', '10.1109/ACCESS.2021.3086878'), ('pui', '635556996'), ('scopus', '2-s2.0-85111062069'))",bb952c4b-5a62-327f-9f14-c3e17d48b507
1317,journals/access/LinZB21,10.1109/ACCESS.2021.3052924,A Fully Filter-Based Decentralized Control With State of Charge Balancing Strategy for Battery Energy Storage Systems in Autonomous DC Microgrid Applications.,2021,IEEE Access,journals/access,"('Band-pass-filter (BPF)', 'Battery storage system', 'Dc microgrid', 'Decentralized control', 'High-pass-filter (HPF)', 'State of charge (SoC) balance')","(('issn', '21693536'), ('sgr', '85099730601'), ('doi', '10.1109/ACCESS.2021.3052924'), ('pui', '633991726'), ('scopus', '2-s2.0-85099730601'))",de58794f-6fc5-36d3-971f-bc4df309d8c0
1318,journals/access/LiuGWD21,10.1109/ACCESS.2021.3086002,Research on Bidding Strategy of Thermal Power Companies in Electricity Market Based on Multi-Agent Deep Deterministic Policy Gradient.,2021,IEEE Access,journals/access,"('Bidding strategy', 'Companies', 'Electricity market', 'Game theory', 'Games', 'Multi Agent Deep Deterministic Policy Gradient algorithm', 'Multi Agent Reinforcement Learning', 'Multi-agent systems', 'Numerical models', 'Power markets', 'Reinforcement learning')","(('sgr', '85107351557'), ('doi', '10.1109/ACCESS.2021.3086002'), ('issn', '21693536'), ('pui', '635210219'), ('scopus', '2-s2.0-85107351557'))",06eb0ab1-695c-359d-bef2-d6354480db04
1319,journals/access/LiuWLJLW21,10.1109/ACCESS.2021.3093948,Optimal Energy Storage Allocation Strategy by Coordinating Electric Vehicles Participating in Auxiliary Service Market.,2021,IEEE Access,journals/access,"('CVaR', 'EV', 'ancillary services market', 'coordinated dispatch of energy storage', 'energy storage planning')","(('sgr', '85110882048'), ('doi', '10.1109/ACCESS.2021.3093948'), ('issn', '21693536'), ('pui', '635500307'), ('scopus', '2-s2.0-85110882048'))",c062dfce-fe94-36f6-bdae-42da85853df4
