,doi,forum,forum id,paper id,title,year,mendeley keywords,publication ids,mendeley id
1631,10.1109/T-C.1974.224045,IEEE Trans. Computers,journals/tc,journals/tc/Muir74,B74-37 Data Base Management - International Computer State of the Art Report 15.,1974,(),"(('doi', '10.1109/t-c.1974.224045'), ('issn', '0018-9340'))",b0fc0aee-f254-3348-88a2-937b912563fc
1632,10.1109/T-C.1973.223738,IEEE Trans. Computers,journals/tc,journals/tc/Hobbs73,B73-6 Computing Terminals - International Computer State of the Art Report.,1973,(),"(('doi', '10.1109/t-c.1973.223738'), ('issn', '0018-9340'))",eb009539-b941-3ed6-be19-f8fb11003886
1633,10.1109/T-C.1973.223692,IEEE Trans. Computers,journals/tc,journals/tc/Plauger73,B73-4 High Level Languages - International Computer State of the Art Report.,1973,(),"(('issn', '0018-9340'), ('doi', '10.1109/t-c.1973.223692'))",77c567a0-5ef6-32b9-9b16-97ddee7dd1d0
1634,10.1109/TC.1968.5008877,IEEE Trans. Computers,journals/tc,journals/tc/Knowlton68,A Combination Hardware-Software Debugging System.,1968,"('Automatic debugging automatic program check-out debugging hardware-software debugging aid program check-out programming errors',)","(('sgr', '51549109037'), ('scopus', '2-s2.0-51549109037'), ('doi', '10.1109/TC.1968.5008877'), ('issn', '00189340'), ('pui', '400020917'))",d80e5e6e-b994-3139-90e9-860837a2edb5
1635,10.1109/TPC.2021.3057255,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Zemliansky21,Faculty Development Training in Online Instruction at a Norwegian University - An Experience Report.,2021,"('Active learning online', 'Faculty training', 'Online learning', 'Online teaching')","(('pui', '634625757'), ('doi', '10.1109/TPC.2021.3057255'), ('scopus', '2-s2.0-85103266095'), ('sgr', '85103266095'), ('issn', '15581500'))",edde9f5a-4835-3dac-8b42-9acaece7c85b
1636,10.1109/TPC.2021.3058032,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/ZhangFWX21,The Construction of Interpersonal Meanings in the iPhone 1 Product Launch Presentation - Integrating Verbal and Visual Semiotics.,2021,"('Innovation communication', 'Steve Jobs', 'iPhone 1', 'interpersonal meaning', 'product launch presentation')","(('sgr', '85103251843'), ('scopus', '2-s2.0-85103251843'), ('doi', '10.1109/TPC.2021.3058032'), ('issn', '15581500'), ('pui', '634625701'))",1276eccc-b814-3361-a87b-e29a5f6357d4
1637,10.1109/TPC.2019.2961009,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/KimO20,Using a Transfer-Focused Writing Pedagogy to Improve Undergraduates&apos; Lab Report Writing in Gateway Engineering Laboratory Courses.,2020,"('Engineering laboratory report', 'engineering writing', 'knowledge transfer', 'rhetorical knowledge')","(('sgr', '85079600425'), ('scopus', '2-s2.0-85079600425'), ('doi', '10.1109/TPC.2019.2961009'), ('issn', '15581500'), ('pui', '630997405'))",8fa1078b-0c42-3a16-86ab-041af970b2fc
1638,10.1109/TPC.2020.3012728,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Yu20,"Corporate Environmentalism - A Critical Metaphor Analysis of Chinese, American, and Italian Corporate Social Responsibility Reports.",2020,"('Corporate environmental reporting', 'corporate social responsibility (CSR) reports', 'critical metaphor analysis', 'cross-cultural discourse analysis', 'environmental metaphors')","(('sgr', '85090434188'), ('scopus', '2-s2.0-85090434188'), ('doi', '10.1109/TPC.2020.3012728'), ('issn', '15581500'), ('pui', '632773608'))",8fa9e67e-e8b6-35d5-93e0-ff5c0d2019e2
1639,10.1109/TPC.2019.2913917,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Lin19,Legitimating Negative Aspects in Corporate Social Responsibility Reporting - Evidence From China.,2019,"('China', 'Corporate social responsibility (CSR)', 'Legitimation', 'Negative aspects', 'Reporting strategy')","(('issn', '15581500'), ('pui', '628067625'), ('doi', '10.1109/TPC.2019.2913917'), ('sgr', '85067003848'), ('scopus', '2-s2.0-85067003848'))",432066ae-1ecf-3e3e-bfc8-5ebf100192f9
1640,10.1109/TPC.2017.2788678,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Eito-BrunS18,Automation of Quality Reports in the Aerospace Industry.,2018,"('Aerospace industry', 'XML-based data aggregation', 'data harvesting', 'document automation', 'software development', 'software engineering', 'software quality')","(('sgr', '85042849406'), ('scopus', '2-s2.0-85042849406'), ('doi', '10.1109/TPC.2017.2788678'), ('issn', '03611434'), ('pui', '621059354'))",28a89d80-af8b-3309-90c8-706a886ea163
1641,10.1109/TPC.2018.2826759,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/SunJYZ18,Metaphor Use in Chinese and American CSR Reports.,2018,"('Corporate image', 'corporate social responsibility (CSR) reports', 'genre-specific metaphor')","(('issn', '03611434'), ('pui', '622366315'), ('doi', '10.1109/TPC.2018.2826759'), ('sgr', '85047613058'), ('scopus', '2-s2.0-85047613058'))",0b73dc86-f1e7-3a7b-89b4-e6acf570c033
1642,10.1109/TPC.2017.2702040,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/YuB17,"The Generic Structure of CSR Reports in Italian, Chinese, and English - A Corpus-Based Analysis.",2017,"('Corporate social responsibility (CSR) reports', 'genre analysis (GA)', 'move structure')","(('issn', '03611434'), ('pui', '617164615'), ('doi', '10.1109/TPC.2017.2702040'), ('sgr', '85021734265'), ('scopus', '2-s2.0-85021734265'))",b43f2b7c-c981-3b05-b6cf-8bb44ca5e8fe
1643,10.1109/TPC.2017.2702041,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/ZemlianskyB17,A Writing-Across-the-Curriculum Faculty Development Program - An Experience Report.,2017,"('Faculty training', 'training design', 'writing across the curriculum (WAC)', 'writing in the disciplines')","(('sgr', '85020693895'), ('scopus', '2-s2.0-85020693895'), ('doi', '10.1109/TPC.2017.2702041'), ('issn', '03611434'), ('pui', '616825670'))",30244698-791d-3646-a7b3-137ce98462c9
1644,10.1109/TPC.2016.2540727,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/BatovaA16,Introduction to the Special Issue - Content Strategy - A Unifying Vision.,2016,(),"(('issn', '03611434'), ('pui', '609890803'), ('doi', '10.1109/TPC.2016.2540727'), ('sgr', '84963654067'), ('scopus', '2-s2.0-84963654067'))",743095db-79b5-37d1-97c8-b7c71fbcb2a2
1645,10.1109/TPC.2016.2537080,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Clark16,Content Strategy - An Integrative Literature Review.,2016,"('Content management', 'content strategy', 'integrative literature review')","(('issn', '03611434'), ('pui', '609299051'), ('doi', '10.1109/TPC.2016.2537080'), ('sgr', '84977975158'), ('scopus', '2-s2.0-84977975158'))",01dc5e45-e444-3f9c-9012-fa18fb8b8519
1646,10.1109/TPC.2016.2527259,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/GettoL16,iFixit Myself - User-Generated Content Strategy in &quot;The Free Repair Guide for Everything&quot;.,2016,"('Content strategy', 'technical communication', 'user experience', 'user-generated content')","(('issn', '03611434'), ('pui', '608878754'), ('doi', '10.1109/TPC.2016.2527259'), ('sgr', '84960192342'), ('scopus', '2-s2.0-84960192342'))",fc1f36c9-a4eb-32bc-bca4-2a0ce3067832
1647,10.1109/TPC.2016.2537098,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/GonzalesPHM16,Revising a Content-Management Course for a Content Strategy World.,2016,"('Content strategy', 'professional communication', 'professional writing pedagogy')","(('sgr', '84977974479'), ('scopus', '2-s2.0-84977974479'), ('doi', '10.1109/TPC.2016.2537098'), ('issn', '03611434'), ('pui', '609299132'))",c19609d3-834e-31f4-a75f-572ae48ba6c0
1648,10.1109/TPC.2015.2423351,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/MeursPKG15,Reasons for Using English or the Local Language in the Genre of Job Advertisements - Insights From Interviews With Dutch Job Ad Designers.,2015,"('English use', 'genre', 'job advertising', 'practitioners', 'reasons', 'the Netherlands')","(('sgr', '85028209622'), ('scopus', '2-s2.0-85028209622'), ('doi', '10.1109/TPC.2015.2423351'), ('issn', '03611434'), ('pui', '604517899'))",76c8a4a4-6f4c-3710-a023-4797b3220abf
1649,10.1109/TPC.2014.2311872,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/KarremanJH14,The Effects of Different Parts of the Annual Report on Potential Investors&apos; Attitudes Towards the Company and on the Corporate Reputation.,2014,"('Annual reports', 'corporate reputation', 'dual processing', 'effects of information types', 'experimental research')","(('sgr', '84901508384'), ('scopus', '2-s2.0-84901508384'), ('doi', '10.1109/TPC.2014.2311872'), ('issn', '03611434'), ('pui', '53095616'))",d0b3e7ce-cd19-3222-97dd-c886d800daf3
1650,10.1109/TPC.2013.2257212,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/WincklerBB13,Identifying User Experience Dimensions for Mobile Incident Reporting in Urban Contexts.,2013,"('e-government', 'incident reporting', 'mobile services', 'service quality', 'smart phone', 'user experience (UX)')","(('pui', '369119768'), ('doi', '10.1109/TPC.2013.2257212'), ('scopus', '2-s2.0-84879066926'), ('sgr', '84879066926'), ('issn', '03611434'))",ecd2edb2-6fa5-3d41-af46-8ba74c58a09f
1651,10.1109/TPC.2012.2205732,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Bhatia12,The Corporate Social Responsibility Report - The Hybridization of a &quot;Confused&quot; Genre (2007-2011).,2012,"('Corporate social responsibility (CSR)', 'genre analysis (GA)', 'interdiscursivity')","(('issn', '03611434'), ('pui', '52139500'), ('doi', '10.1109/TPC.2012.2205732'), ('sgr', '84865524612'), ('scopus', '2-s2.0-84865524612'))",64377084-3af3-3619-b55b-95fefbcf734d
1652,10.1109/TPC.2012.2206190,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/EllingLJ12,Combining Concurrent Think-Aloud Protocols and Eye-Tracking Observations - An Analysis of Verbalizations and Silences.,2012,"('Concurrent think-aloud (CTA) protocols', 'eye tracking', 'usability', 'website evaluation')","(('issn', '03611434'), ('pui', '365521684'), ('doi', '10.1109/TPC.2012.2206190'), ('sgr', '84865494121'), ('scopus', '2-s2.0-84865494121'))",526a047d-7703-360b-92fd-03d301a0e812
1653,10.1109/TPC.2010.2099791,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/GrootKGN11,There&apos;s No Place Like Home - UK-Based Financial Analysts&apos; Response to Dutch-English and British-English Annual Report Texts.,2011,"('Annual reports', 'Experiment', 'Intercultural perception of communication strategies', 'International corporate image', 'Multimodal discourse', 'Similarity-attraction paradigm')","(('pui', '361324769'), ('doi', '10.1109/TPC.2010.2099791'), ('scopus', '2-s2.0-79951993711'), ('sgr', '79951993711'), ('issn', '03611434'))",efeef9d1-c600-3295-8989-97a2258c87df
1654,10.1109/TPC.2011.2121810,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Lee11,Using the Dialogic Communication Model to Teach Students to Write a Report Introduction Tutorial.,2011,"('Contextual complexities', 'dialogic communication model', 'professional writing; reader centered', 'quasirational', 'recommendation report', 'technical writing')","(('issn', '03611434'), ('pui', '361845323'), ('doi', '10.1109/TPC.2011.2121810'), ('sgr', '79957719584'), ('scopus', '2-s2.0-79957719584'))",da9b2679-f83b-3a3c-8b56-315714a5c46b
1655,10.1109/TPC.2010.2077430,IEEE Trans. Prof. Commun.,journals/tpc,journals/tpc/Brewer10,Miscommunication in International Virtual Workplaces - A Report on a Multicase Study.,2010,"('Case study', 'computer-mediated communication (CMC)', 'international', 'miscommunication', 'online', 'online research methods', 'virtual workplaces')","(('pui', '360060866'), ('doi', '10.1109/TPC.2010.2077430'), ('scopus', '2-s2.0-78649588406'), ('sgr', '78649588406'), ('issn', '03611434'))",0807c2dc-1516-3d15-93c1-29cbb98cbdbd
1656,10.1109/TSE.2019.2915303,IEEE Trans. Software Eng.,journals/tse,journals/tse/BarbonLS21,Debugging of Behavioural Models using Counterexample Analysis.,2021,(),"(('doi', '10.1109/tse.2019.2915303'), ('issn', '0098-5589'))",3393068d-36a1-3296-9c3d-2bfaaa306e00
1657,10.1109/TSE.2018.2884955,IEEE Trans. Software Eng.,journals/tse,journals/tse/LiuKBYT21,Mining Fix Patterns for FindBugs Violations.,2021,"('Fix pattern', 'findbugs violation', 'pattern mining', 'program repair', 'unsupervised learning')","(('sgr', '85058135808'), ('scopus', '2-s2.0-85058135808'), ('doi', '10.1109/TSE.2018.2884955'), ('issn', '19393520'), ('arxiv', '1712.03201'), ('pui', '625394358'))",f1f26ff7-befc-3e24-9af9-03584c2c52ba
1658,10.1109/TSE.2019.2892959,IEEE Trans. Software Eng.,journals/tse,journals/tse/QuZCJHCZL21,Using K-core Decomposition on Class Dependency Networks to Improve Bug Prediction Model&apos;s Practical Performance.,2021,"('Bug prediction', 'class dependency network', 'complex network', 'effort-aware bug prediction', 'software defects')","(('sgr', '85100909370'), ('scopus', '2-s2.0-85100909370'), ('doi', '10.1109/TSE.2019.2892959'), ('issn', '19393520'), ('pui', '634206099'))",aabff5a2-ae41-38ec-989c-66327106e32d
1659,10.1109/TSE.2019.2911283,IEEE Trans. Software Eng.,journals/tse,journals/tse/ZhangLLCZZK21,An Empirical Study of Boosting Spectrum-Based Fault Localization via PageRank.,2021,(),"(('doi', '10.1109/tse.2019.2911283'), ('issn', '0098-5589'))",4df2e9e5-89b9-3591-803b-fb954d39ec70
1660,10.1109/TSE.2018.2887384,IEEE Trans. Software Eng.,journals/tse,journals/tse/ZhouPXSJLD21,"Fault Analysis and Debugging of Microservice Systems - Industrial Survey, Benchmark System, and Empirical Study.",2021,"('Microservices', 'debugging', 'fault localization', 'tracing', 'visualization')","(('issn', '19393520'), ('pui', '625611855'), ('doi', '10.1109/TSE.2018.2887384'), ('sgr', '85058895132'), ('scopus', '2-s2.0-85058895132'))",34b24abd-e130-3803-b47c-6ed6a7d151e7
1661,10.1109/TSE.2019.2892102,IEEE Trans. Software Eng.,journals/tse,journals/tse/ZouLXEZ21,An Empirical Study of Fault Localization Families and Their Combinations.,2021,"('Fault localization', 'empirical study', 'learning to rank', 'program debugging', 'software testing')","(('issn', '19393520'), ('pui', '634206097'), ('doi', '10.1109/TSE.2019.2892102'), ('arxiv', '1803.09939'), ('sgr', '85100907435'), ('scopus', '2-s2.0-85100907435'))",7c21a59f-b169-38d2-8bfc-33de5e2e546f
1662,10.1109/TSE.2019.2958750,IEEE Trans. Software Eng.,journals/tse,journals/tse/BianLZYSC20,Corrections to &quot;Detecting Bugs by Discovering Expectations and Their Violations&quot;.,2020,(),"(('pui', '630665188'), ('doi', '10.1109/TSE.2019.2958750'), ('scopus', '2-s2.0-85079234757'), ('sgr', '85079234757'), ('issn', '19393520'))",f168ae26-c7f2-3897-9ea3-386aa7ba596c
1663,10.1109/TSE.2018.2868349,IEEE Trans. Software Eng.,journals/tse,journals/tse/DoKH0B20,Debugging Static Analysis.,2020,"('Testing and debugging', 'development tools', 'graphical environments', 'integrated environments', 'program analysis', 'usability testing')","(('issn', '19393520'), ('pui', '623783493'), ('doi', '10.1109/TSE.2018.2868349'), ('sgr', '85052788194'), ('scopus', '2-s2.0-85052788194'))",bc69ff63-c703-3f28-a0a5-cfde10e8926d
1664,10.1109/TSE.2018.2864217,IEEE Trans. Software Eng.,journals/tse,journals/tse/FanXLH20,Chaff from the Wheat - Characterizing and Determining Valid Bug Reports.,2020,"('Bug report', 'feature generation', 'machine learning')","(('pui', '623475005'), ('doi', '10.1109/TSE.2018.2864217'), ('scopus', '2-s2.0-85051376098'), ('sgr', '85051376098'), ('issn', '19393520'))",2516b770-8917-35cd-b653-66b32db54dc3
1665,10.1109/TSE.2018.2865935,IEEE Trans. Software Eng.,journals/tse,journals/tse/GhandehariLKKXK20,A Combinatorial Testing-Based Approach to Fault Localization.,2020,"('Combinatorial testing', 'debugging', 'fault localization')","(('issn', '19393520'), ('pui', '623575832'), ('doi', '10.1109/TSE.2018.2865935'), ('sgr', '85051831291'), ('scopus', '2-s2.0-85051831291'))",4de18c76-daa8-3dd6-9bc7-9872ac7fd573
1666,10.1109/TSE.2018.2854716,IEEE Trans. Software Eng.,journals/tse,journals/tse/MartinsG20,Requirements Engineering for Safety-Critical Systems - An Interview Study with Industry Practitioners.,2020,"('Requirements', 'SCS', 'requirements engineering', 'safety critical systems', 'software and system safety', 'software engineering', 'specification')","(('sgr', '85049859538'), ('scopus', '2-s2.0-85049859538'), ('doi', '10.1109/TSE.2018.2854716'), ('issn', '19393520'), ('pui', '623044917'))",4eda532d-a5f0-347f-9003-ba6c18eed899
1667,10.1109/TSE.2018.2850755,IEEE Trans. Software Eng.,journals/tse,journals/tse/NatellaWCS20,Analyzing the Effects of Bugs on Software Interfaces.,2020,"('Dependability', 'error handling', 'error modeling', 'error propagation', 'fault injection', 'software components')","(('issn', '19393520'), ('pui', '622802032'), ('doi', '10.1109/TSE.2018.2850755'), ('sgr', '85049128503'), ('scopus', '2-s2.0-85049128503'))",4b10a451-c1e0-323d-b3b0-5aa5eb3b3e28
1668,10.1109/TSE.2018.2867847,IEEE Trans. Software Eng.,journals/tse,journals/tse/SayaghKAP20,"Software Configuration Engineering in Practice Interviews, Survey, and Systematic Literature Review.",2020,"('Empirical study', 'Systematic literature review', 'configuration', 'configuration engineering', 'interviews', 'survey')","(('sgr', '85052624554'), ('scopus', '2-s2.0-85052624554'), ('doi', '10.1109/TSE.2018.2867847'), ('issn', '19393520'), ('pui', '623747455'))",daae4b2b-8298-334b-9baa-7ef39226b3fe
1669,10.1109/TSE.2018.2877664,IEEE Trans. Software Eng.,journals/tse,journals/tse/SoltaniPD20,Search-Based Crash Reproduction and Its Impact on Debugging.,2020,"('Search-based software testing', 'automated crash reproduction', 'empirical software engineering', 'genetic algorithms')","(('sgr', '85055723417'), ('scopus', '2-s2.0-85055723417'), ('doi', '10.1109/TSE.2018.2877664'), ('issn', '19393520'), ('pui', '624664760'))",a6c5eb45-a6dc-3a8e-8724-291c1f32f2ba
1670,10.1109/TSE.2018.2870414,IEEE Trans. Software Eng.,journals/tse,journals/tse/ZouLCXFX20,How Practitioners Perceive Automated Bug Report Management Techniques.,2020,"('Bug report', 'developer perception')","(('issn', '19393520'), ('pui', '623916959'), ('doi', '10.1109/TSE.2018.2870414'), ('sgr', '85053322162'), ('scopus', '2-s2.0-85053322162'))",b79e52cf-fe03-372c-a379-6c0a9cfbf48f
1671,10.1109/TSE.2018.2816639,IEEE Trans. Software Eng.,journals/tse,journals/tse/Bian0ZYS019,Detecting Bugs by Discovering Expectations and Their Violations.,2019,"('Bug detection', 'code mining', 'instance-based learning', 'program slicing')","(('issn', '19393520'), ('pui', '621314062'), ('doi', '10.1109/TSE.2018.2816639'), ('sgr', '85044060328'), ('scopus', '2-s2.0-85044060328'))",9104c31c-d4ed-39ac-aae7-2e622172b722
1672,10.1109/TSE.2017.2776912,IEEE Trans. Software Eng.,journals/tse,journals/tse/GaoW19,MSeer - An Advanced Technique for Locating Multiple Bugs in Parallel.,2019,"('Software fault localization', 'clustering', 'distance metrics', 'multiple bugs', 'parallel debugging')","(('sgr', '85035779468'), ('scopus', '2-s2.0-85035779468'), ('doi', '10.1109/TSE.2017.2776912'), ('issn', '19393520'), ('pui', '619497495'))",e0f50c79-9425-3225-9b8e-f5feeb65bd0d
